Date;Pays;Filière;Valeur (Mt)
2025-08;"Pologne";"Emissions";6,1687724935875
2025-09;"Pologne";"Emissions";6,6238655143975
2025-10;"Pologne";"Emissions";7,7069404681738
2025-11;"Pologne";"Emissions";8,6090349163783
2016-01;"Portugal";"Autre";0,026036973
2016-02;"Portugal";"Autre";0,025276536
2016-03;"Portugal";"Autre";0,027202338
2016-04;"Portugal";"Autre";0,0191608065
2016-05;"Portugal";"Autre";0,0229841955
2016-06;"Portugal";"Autre";0,0247610565
2016-07;"Portugal";"Autre";0,026990127
2016-08;"Portugal";"Autre";0,024760458
2016-09;"Portugal";"Autre";0,0242094105
2016-10;"Portugal";"Autre";0,0200211075
2016-11;"Portugal";"Autre";0,016526295
2016-12;"Portugal";"Autre";0,0243253485
2017-01;"Portugal";"Autre";0,02518659
2017-02;"Portugal";"Autre";0,0227603565
2017-03;"Portugal";"Autre";0,0239469255
2017-04;"Portugal";"Autre";0,023270877
2017-05;"Portugal";"Autre";0,012516174
2017-06;"Portugal";"Autre";0,020478447
2017-07;"Portugal";"Autre";0,0241712775
2017-08;"Portugal";"Autre";0,023860827
2017-09;"Portugal";"Autre";0,0235710675
2017-10;"Portugal";"Autre";0,0229229775
2017-11;"Portugal";"Autre";0,0219098025
2017-12;"Portugal";"Autre";0,0277229475
2018-01;"Portugal";"Autre";0,0910875105
2018-02;"Portugal";"Autre";0,0251086995
2018-03;"Portugal";"Autre";0,0269683245
2018-04;"Portugal";"Autre";0,0206652645
2018-05;"Portugal";"Autre";0,0240397785
2018-06;"Portugal";"Autre";0,021235635
2018-07;"Portugal";"Autre";0,0187721235
2018-08;"Portugal";"Autre";0,020327625
2018-09;"Portugal";"Autre";0,017677809
2018-10;"Portugal";"Autre";0,0750872115
2018-11;"Portugal";"Autre";0,0635893425
2018-12;"Portugal";"Autre";0,078854769
2019-01;"Portugal";"Autre";0,0209499795
2019-02;"Portugal";"Autre";0,054134325
2019-03;"Portugal";"Autre";0,0558194445
2019-04;"Portugal";"Autre";0,04125033
2019-05;"Portugal";"Autre";0,0168011775
2019-06;"Portugal";"Autre";0,0204166305
2019-07;"Portugal";"Autre";0,0205253865
2019-08;"Portugal";"Autre";0,0193642965
2019-09;"Portugal";"Autre";0,020424411
2019-10;"Portugal";"Autre";0,020033505
2019-11;"Portugal";"Autre";0,012544902
2019-12;"Portugal";"Autre";0,01552851
2020-01;"Portugal";"Autre";0,019038969
2020-02;"Portugal";"Autre";0,013732155
2020-03;"Portugal";"Autre";0,021189294
2020-04;"Portugal";"Autre";0,017381124
2020-05;"Portugal";"Autre";0,0166913955
2020-06;"Portugal";"Autre";0,015142563
2020-07;"Portugal";"Autre";0,0175824765
2020-08;"Portugal";"Autre";0,01850049
2020-09;"Portugal";"Autre";0,020416032
2020-10;"Portugal";"Autre";0,0155757915
2020-11;"Portugal";"Autre";0,0132821685
2020-12;"Portugal";"Autre";0,020444247
2021-01;"Portugal";"Autre";0,018417555
2021-02;"Portugal";"Autre";0,01413999
2021-03;"Portugal";"Autre";0,0175664025
2021-04;"Portugal";"Autre";0,016496541
2021-05;"Portugal";"Autre";0,0195614595
2021-06;"Portugal";"Autre";0,0184622715
2021-07;"Portugal";"Autre";0,0137447235
2021-08;"Portugal";"Autre";0,017170452
2021-09;"Portugal";"Autre";0,016861968
2021-10;"Portugal";"Autre";0,016638471
2021-11;"Portugal";"Autre";0,0169424235
2021-12;"Portugal";"Autre";0,013985919
2022-01;"Portugal";"Autre";0,01591326
2022-02;"Portugal";"Autre";0,01541394
2022-03;"Portugal";"Autre";0,0147700395
2022-04;"Portugal";"Autre";0,0127994355
2022-05;"Portugal";"Autre";0,007719624
2022-06;"Portugal";"Autre";0,007560081
2022-07;"Portugal";"Autre";0,016515351
2022-08;"Portugal";"Autre";0,0176994405
2022-09;"Portugal";"Autre";0,014339547
2022-10;"Portugal";"Autre";0,014337837
2022-11;"Portugal";"Autre";0,012165624
2022-12;"Portugal";"Autre";0,015821775
2023-01;"Portugal";"Autre";0,0176749875
2023-02;"Portugal";"Autre";0,015696261
2023-03;"Portugal";"Autre";0,018196965
2023-04;"Portugal";"Autre";0,0128825415
2023-05;"Portugal";"Autre";0,0153982935
2023-06;"Portugal";"Autre";0,016664634
2023-07;"Portugal";"Autre";0,018421317
2023-08;"Portugal";"Autre";0,0175301505
2023-09;"Portugal";"Autre";0,0086010435
2023-10;"Portugal";"Autre";0,0058776975
2023-11;"Portugal";"Autre";0,005495598
2023-12;"Portugal";"Autre";0,0114447735
2024-01;"Portugal";"Autre";0,018816156
2024-02;"Portugal";"Autre";0,01810206
2024-03;"Portugal";"Autre";0,0181604565
2024-04;"Portugal";"Autre";0,018075897
2024-05;"Portugal";"Autre";0,01809693
2024-06;"Portugal";"Autre";0,0155325285
2024-07;"Portugal";"Autre";0,0138801555
2024-08;"Portugal";"Autre";0,018514341
2024-09;"Portugal";"Autre";0,0148133025
2024-10;"Portugal";"Autre";0,0186115545
2024-11;"Portugal";"Autre";0,018595908
2024-12;"Portugal";"Autre";0,0196498665
2025-01;"Portugal";"Autre";0,0181724265
2025-02;"Portugal";"Autre";0,0170855505
2025-03;"Portugal";"Autre";0,009460062
2025-04;"Portugal";"Autre";0,011767194
2025-05;"Portugal";"Autre";0,0192545145
2025-06;"Portugal";"Autre";0,0183076875
2025-07;"Portugal";"Autre";0,0186185655
2025-08;"Portugal";"Autre";0,018838386
2025-09;"Portugal";"Autre";0,0177558705
2025-10;"Portugal";"Autre";0,014983362
2025-11;"Portugal";"Autre";0,014291838
2016-01;"Portugal";"Dechets";
2016-02;"Portugal";"Dechets";
2016-03;"Portugal";"Dechets";
2016-04;"Portugal";"Dechets";
2016-05;"Portugal";"Dechets";
2016-06;"Portugal";"Dechets";
2016-07;"Portugal";"Dechets";
2016-08;"Portugal";"Dechets";
2016-09;"Portugal";"Dechets";
2016-10;"Portugal";"Dechets";
2016-11;"Portugal";"Dechets";
2016-12;"Portugal";"Dechets";
2017-01;"Portugal";"Dechets";
2017-02;"Portugal";"Dechets";
2017-03;"Portugal";"Dechets";
2017-04;"Portugal";"Dechets";
2017-05;"Portugal";"Dechets";
2017-06;"Portugal";"Dechets";
2017-07;"Portugal";"Dechets";
2017-08;"Portugal";"Dechets";
2017-09;"Portugal";"Dechets";
2017-10;"Portugal";"Dechets";
2017-11;"Portugal";"Dechets";
2017-12;"Portugal";"Dechets";
2018-01;"Portugal";"Dechets";
2018-02;"Portugal";"Dechets";
2018-03;"Portugal";"Dechets";
2018-04;"Portugal";"Dechets";
2018-05;"Portugal";"Dechets";
2018-06;"Portugal";"Dechets";
2018-07;"Portugal";"Dechets";
2018-08;"Portugal";"Dechets";
2018-09;"Portugal";"Dechets";
2018-10;"Portugal";"Dechets";
2018-11;"Portugal";"Dechets";
2018-12;"Portugal";"Dechets";
2019-01;"Portugal";"Dechets";
2019-02;"Portugal";"Dechets";
2019-03;"Portugal";"Dechets";
2019-04;"Portugal";"Dechets";
2019-05;"Portugal";"Dechets";
2019-06;"Portugal";"Dechets";
2019-07;"Portugal";"Dechets";
2019-08;"Portugal";"Dechets";
2019-09;"Portugal";"Dechets";
2019-10;"Portugal";"Dechets";
2019-11;"Portugal";"Dechets";
2019-12;"Portugal";"Dechets";
2020-01;"Portugal";"Dechets";
2020-02;"Portugal";"Dechets";
2020-03;"Portugal";"Dechets";
2020-04;"Portugal";"Dechets";
2020-05;"Portugal";"Dechets";
2020-06;"Portugal";"Dechets";
2020-07;"Portugal";"Dechets";
2020-08;"Portugal";"Dechets";
2020-09;"Portugal";"Dechets";
2020-10;"Portugal";"Dechets";
2020-11;"Portugal";"Dechets";
2020-12;"Portugal";"Dechets";
2021-01;"Portugal";"Dechets";
2021-02;"Portugal";"Dechets";
2021-03;"Portugal";"Dechets";
2021-04;"Portugal";"Dechets";
2021-05;"Portugal";"Dechets";
2021-06;"Portugal";"Dechets";
2021-07;"Portugal";"Dechets";
2021-08;"Portugal";"Dechets";
2021-09;"Portugal";"Dechets";
2021-10;"Portugal";"Dechets";
2021-11;"Portugal";"Dechets";
2021-12;"Portugal";"Dechets";
2022-01;"Portugal";"Dechets";
2022-02;"Portugal";"Dechets";
2022-03;"Portugal";"Dechets";
2022-04;"Portugal";"Dechets";
2022-05;"Portugal";"Dechets";
2022-06;"Portugal";"Dechets";
2022-07;"Portugal";"Dechets";
2022-08;"Portugal";"Dechets";
2022-09;"Portugal";"Dechets";
2022-10;"Portugal";"Dechets";
2022-11;"Portugal";"Dechets";
2022-12;"Portugal";"Dechets";
2023-01;"Portugal";"Dechets";
2023-02;"Portugal";"Dechets";
2023-03;"Portugal";"Dechets";
2023-04;"Portugal";"Dechets";
2023-05;"Portugal";"Dechets";
2023-06;"Portugal";"Dechets";
2023-07;"Portugal";"Dechets";
2023-08;"Portugal";"Dechets";
2023-09;"Portugal";"Dechets";
2023-10;"Portugal";"Dechets";
2023-11;"Portugal";"Dechets";
2023-12;"Portugal";"Dechets";
2024-01;"Portugal";"Dechets";
2024-02;"Portugal";"Dechets";
2024-03;"Portugal";"Dechets";
2024-04;"Portugal";"Dechets";
2024-05;"Portugal";"Dechets";
2024-06;"Portugal";"Dechets";
2024-07;"Portugal";"Dechets";
2024-08;"Portugal";"Dechets";
2024-09;"Portugal";"Dechets";
2024-10;"Portugal";"Dechets";
2024-11;"Portugal";"Dechets";
2024-12;"Portugal";"Dechets";
2025-01;"Portugal";"Dechets";
2025-02;"Portugal";"Dechets";
2025-03;"Portugal";"Dechets";
2025-04;"Portugal";"Dechets";
2025-05;"Portugal";"Dechets";
2025-06;"Portugal";"Dechets";
2025-07;"Portugal";"Dechets";
2025-08;"Portugal";"Dechets";
2025-09;"Portugal";"Dechets";
2025-10;"Portugal";"Dechets";
2025-11;"Portugal";"Dechets";
2016-01;"Portugal";"Biogaz";
2016-02;"Portugal";"Biogaz";
2016-03;"Portugal";"Biogaz";
2016-04;"Portugal";"Biogaz";
2016-05;"Portugal";"Biogaz";
2016-06;"Portugal";"Biogaz";
2016-07;"Portugal";"Biogaz";
2016-08;"Portugal";"Biogaz";
2016-09;"Portugal";"Biogaz";
2016-10;"Portugal";"Biogaz";
2016-11;"Portugal";"Biogaz";
2016-12;"Portugal";"Biogaz";
2017-01;"Portugal";"Biogaz";
2017-02;"Portugal";"Biogaz";
2017-03;"Portugal";"Biogaz";
2017-04;"Portugal";"Biogaz";
2017-05;"Portugal";"Biogaz";
2017-06;"Portugal";"Biogaz";
2017-07;"Portugal";"Biogaz";
2017-08;"Portugal";"Biogaz";
2017-09;"Portugal";"Biogaz";
2017-10;"Portugal";"Biogaz";
2017-11;"Portugal";"Biogaz";
2017-12;"Portugal";"Biogaz";
2018-01;"Portugal";"Biogaz";
2018-02;"Portugal";"Biogaz";
2018-03;"Portugal";"Biogaz";
2018-04;"Portugal";"Biogaz";
2018-05;"Portugal";"Biogaz";
2018-06;"Portugal";"Biogaz";
2018-07;"Portugal";"Biogaz";
2018-08;"Portugal";"Biogaz";
2018-09;"Portugal";"Biogaz";
2018-10;"Portugal";"Biogaz";
2018-11;"Portugal";"Biogaz";
2018-12;"Portugal";"Biogaz";
2019-01;"Portugal";"Biogaz";
2019-02;"Portugal";"Biogaz";
2019-03;"Portugal";"Biogaz";
2019-04;"Portugal";"Biogaz";
2019-05;"Portugal";"Biogaz";
2019-06;"Portugal";"Biogaz";
2019-07;"Portugal";"Biogaz";
2019-08;"Portugal";"Biogaz";
2019-09;"Portugal";"Biogaz";
2019-10;"Portugal";"Biogaz";
2019-11;"Portugal";"Biogaz";
2019-12;"Portugal";"Biogaz";
2020-01;"Portugal";"Biogaz";
2020-02;"Portugal";"Biogaz";
2020-03;"Portugal";"Biogaz";
2020-04;"Portugal";"Biogaz";
2020-05;"Portugal";"Biogaz";
2020-06;"Portugal";"Biogaz";
2020-07;"Portugal";"Biogaz";
2020-08;"Portugal";"Biogaz";
2020-09;"Portugal";"Biogaz";
2020-10;"Portugal";"Biogaz";
2020-11;"Portugal";"Biogaz";
2020-12;"Portugal";"Biogaz";
2021-01;"Portugal";"Biogaz";
2021-02;"Portugal";"Biogaz";
2021-03;"Portugal";"Biogaz";
2021-04;"Portugal";"Biogaz";
2021-05;"Portugal";"Biogaz";
2021-06;"Portugal";"Biogaz";
2021-07;"Portugal";"Biogaz";
2021-08;"Portugal";"Biogaz";
2021-09;"Portugal";"Biogaz";
2021-10;"Portugal";"Biogaz";
2021-11;"Portugal";"Biogaz";
2021-12;"Portugal";"Biogaz";
2022-01;"Portugal";"Biogaz";
2022-02;"Portugal";"Biogaz";
2022-03;"Portugal";"Biogaz";
2022-04;"Portugal";"Biogaz";
2022-05;"Portugal";"Biogaz";
2022-06;"Portugal";"Biogaz";
2022-07;"Portugal";"Biogaz";
2022-08;"Portugal";"Biogaz";
2022-09;"Portugal";"Biogaz";
2022-10;"Portugal";"Biogaz";
2022-11;"Portugal";"Biogaz";
2022-12;"Portugal";"Biogaz";
2023-01;"Portugal";"Biogaz";
2023-02;"Portugal";"Biogaz";
2023-03;"Portugal";"Biogaz";
2023-04;"Portugal";"Biogaz";
2023-05;"Portugal";"Biogaz";
2023-06;"Portugal";"Biogaz";
2023-07;"Portugal";"Biogaz";
2023-08;"Portugal";"Biogaz";
2023-09;"Portugal";"Biogaz";
2023-10;"Portugal";"Biogaz";
2023-11;"Portugal";"Biogaz";
2023-12;"Portugal";"Biogaz";
2024-01;"Portugal";"Biogaz";
2024-02;"Portugal";"Biogaz";
2024-03;"Portugal";"Biogaz";
2024-04;"Portugal";"Biogaz";
2024-05;"Portugal";"Biogaz";
2024-06;"Portugal";"Biogaz";
2024-07;"Portugal";"Biogaz";
2024-08;"Portugal";"Biogaz";
2024-09;"Portugal";"Biogaz";
2024-10;"Portugal";"Biogaz";
2024-11;"Portugal";"Biogaz";
2024-12;"Portugal";"Biogaz";
2025-01;"Portugal";"Biogaz";
2025-02;"Portugal";"Biogaz";
2025-03;"Portugal";"Biogaz";
2025-04;"Portugal";"Biogaz";
2025-05;"Portugal";"Biogaz";
2025-06;"Portugal";"Biogaz";
2025-07;"Portugal";"Biogaz";
2025-08;"Portugal";"Biogaz";
2025-09;"Portugal";"Biogaz";
2025-10;"Portugal";"Biogaz";
2025-11;"Portugal";"Biogaz";
2016-01;"Portugal";"Biomasse";
2016-02;"Portugal";"Biomasse";
2016-03;"Portugal";"Biomasse";
2016-04;"Portugal";"Biomasse";
2016-05;"Portugal";"Biomasse";
2016-06;"Portugal";"Biomasse";
2016-07;"Portugal";"Biomasse";
2016-08;"Portugal";"Biomasse";
2016-09;"Portugal";"Biomasse";
2016-10;"Portugal";"Biomasse";
2016-11;"Portugal";"Biomasse";
2016-12;"Portugal";"Biomasse";
2017-01;"Portugal";"Biomasse";
2017-02;"Portugal";"Biomasse";
2017-03;"Portugal";"Biomasse";
2017-04;"Portugal";"Biomasse";
2017-05;"Portugal";"Biomasse";
2017-06;"Portugal";"Biomasse";
2017-07;"Portugal";"Biomasse";
2017-08;"Portugal";"Biomasse";
2017-09;"Portugal";"Biomasse";
2017-10;"Portugal";"Biomasse";
2017-11;"Portugal";"Biomasse";
2017-12;"Portugal";"Biomasse";
2018-01;"Portugal";"Biomasse";
2018-02;"Portugal";"Biomasse";
2018-03;"Portugal";"Biomasse";
2018-04;"Portugal";"Biomasse";
2018-05;"Portugal";"Biomasse";
2018-06;"Portugal";"Biomasse";
2018-07;"Portugal";"Biomasse";
2018-08;"Portugal";"Biomasse";
2018-09;"Portugal";"Biomasse";
2018-10;"Portugal";"Biomasse";
2018-11;"Portugal";"Biomasse";
2018-12;"Portugal";"Biomasse";
2019-01;"Portugal";"Biomasse";
2019-02;"Portugal";"Biomasse";
2019-03;"Portugal";"Biomasse";
2019-04;"Portugal";"Biomasse";
2019-05;"Portugal";"Biomasse";
2019-06;"Portugal";"Biomasse";
2019-07;"Portugal";"Biomasse";
2019-08;"Portugal";"Biomasse";
2019-09;"Portugal";"Biomasse";
2019-10;"Portugal";"Biomasse";
2019-11;"Portugal";"Biomasse";
2019-12;"Portugal";"Biomasse";
2020-01;"Portugal";"Biomasse";
2020-02;"Portugal";"Biomasse";
2020-03;"Portugal";"Biomasse";
2020-04;"Portugal";"Biomasse";
2020-05;"Portugal";"Biomasse";
2020-06;"Portugal";"Biomasse";
2020-07;"Portugal";"Biomasse";
2020-08;"Portugal";"Biomasse";
2020-09;"Portugal";"Biomasse";
2020-10;"Portugal";"Biomasse";
2020-11;"Portugal";"Biomasse";
2020-12;"Portugal";"Biomasse";
2021-01;"Portugal";"Biomasse";
2021-02;"Portugal";"Biomasse";
2021-03;"Portugal";"Biomasse";
2021-04;"Portugal";"Biomasse";
2021-05;"Portugal";"Biomasse";
2021-06;"Portugal";"Biomasse";
2021-07;"Portugal";"Biomasse";
2021-08;"Portugal";"Biomasse";
2021-09;"Portugal";"Biomasse";
2021-10;"Portugal";"Biomasse";
2021-11;"Portugal";"Biomasse";
2021-12;"Portugal";"Biomasse";
2022-01;"Portugal";"Biomasse";
2022-02;"Portugal";"Biomasse";
2022-03;"Portugal";"Biomasse";
2022-04;"Portugal";"Biomasse";
2022-05;"Portugal";"Biomasse";
2022-06;"Portugal";"Biomasse";
2022-07;"Portugal";"Biomasse";
2022-08;"Portugal";"Biomasse";
2022-09;"Portugal";"Biomasse";
2022-10;"Portugal";"Biomasse";
2022-11;"Portugal";"Biomasse";
2022-12;"Portugal";"Biomasse";
2023-01;"Portugal";"Biomasse";
2023-02;"Portugal";"Biomasse";
2023-03;"Portugal";"Biomasse";
2023-04;"Portugal";"Biomasse";
2023-05;"Portugal";"Biomasse";
2023-06;"Portugal";"Biomasse";
2023-07;"Portugal";"Biomasse";
2023-08;"Portugal";"Biomasse";
2023-09;"Portugal";"Biomasse";
2023-10;"Portugal";"Biomasse";
2023-11;"Portugal";"Biomasse";
2023-12;"Portugal";"Biomasse";
2024-01;"Portugal";"Biomasse";
2024-02;"Portugal";"Biomasse";
2024-03;"Portugal";"Biomasse";
2024-04;"Portugal";"Biomasse";
2024-05;"Portugal";"Biomasse";
2024-06;"Portugal";"Biomasse";
2024-07;"Portugal";"Biomasse";
2024-08;"Portugal";"Biomasse";
2024-09;"Portugal";"Biomasse";
2024-10;"Portugal";"Biomasse";
2024-11;"Portugal";"Biomasse";
2024-12;"Portugal";"Biomasse";
2025-01;"Portugal";"Biomasse";
2025-02;"Portugal";"Biomasse";
2025-03;"Portugal";"Biomasse";
2025-04;"Portugal";"Biomasse";
2025-05;"Portugal";"Biomasse";
2025-06;"Portugal";"Biomasse";
2025-07;"Portugal";"Biomasse";
2025-08;"Portugal";"Biomasse";
2025-09;"Portugal";"Biomasse";
2025-10;"Portugal";"Biomasse";
2025-11;"Portugal";"Biomasse";
2016-01;"Portugal";"Eolien en mer";
2016-02;"Portugal";"Eolien en mer";
2016-03;"Portugal";"Eolien en mer";
2016-04;"Portugal";"Eolien en mer";
2016-05;"Portugal";"Eolien en mer";
2016-06;"Portugal";"Eolien en mer";
2016-07;"Portugal";"Eolien en mer";
2016-08;"Portugal";"Eolien en mer";
2016-09;"Portugal";"Eolien en mer";
2016-10;"Portugal";"Eolien en mer";
2016-11;"Portugal";"Eolien en mer";
2016-12;"Portugal";"Eolien en mer";
2017-01;"Portugal";"Eolien en mer";
2017-02;"Portugal";"Eolien en mer";
2017-03;"Portugal";"Eolien en mer";
2017-04;"Portugal";"Eolien en mer";
2017-05;"Portugal";"Eolien en mer";
2017-06;"Portugal";"Eolien en mer";
2017-07;"Portugal";"Eolien en mer";
2017-08;"Portugal";"Eolien en mer";
2017-09;"Portugal";"Eolien en mer";
2017-10;"Portugal";"Eolien en mer";
2017-11;"Portugal";"Eolien en mer";
2017-12;"Portugal";"Eolien en mer";
2018-01;"Portugal";"Eolien en mer";
2018-02;"Portugal";"Eolien en mer";
2018-03;"Portugal";"Eolien en mer";
2018-04;"Portugal";"Eolien en mer";
2018-05;"Portugal";"Eolien en mer";
2018-06;"Portugal";"Eolien en mer";
2018-07;"Portugal";"Eolien en mer";
2018-08;"Portugal";"Eolien en mer";
2018-09;"Portugal";"Eolien en mer";
2018-10;"Portugal";"Eolien en mer";
2018-11;"Portugal";"Eolien en mer";
2018-12;"Portugal";"Eolien en mer";
2019-01;"Portugal";"Eolien en mer";
2019-02;"Portugal";"Eolien en mer";
2019-03;"Portugal";"Eolien en mer";
2019-04;"Portugal";"Eolien en mer";
2019-05;"Portugal";"Eolien en mer";
2019-06;"Portugal";"Eolien en mer";
2019-07;"Portugal";"Eolien en mer";
2019-08;"Portugal";"Eolien en mer";
2019-09;"Portugal";"Eolien en mer";
2019-10;"Portugal";"Eolien en mer";
2019-11;"Portugal";"Eolien en mer";
2019-12;"Portugal";"Eolien en mer";
2020-01;"Portugal";"Eolien en mer";
2020-02;"Portugal";"Eolien en mer";
2020-03;"Portugal";"Eolien en mer";
2020-04;"Portugal";"Eolien en mer";
2020-05;"Portugal";"Eolien en mer";
2020-06;"Portugal";"Eolien en mer";
2020-07;"Portugal";"Eolien en mer";
2020-08;"Portugal";"Eolien en mer";
2020-09;"Portugal";"Eolien en mer";
2020-10;"Portugal";"Eolien en mer";
2020-11;"Portugal";"Eolien en mer";
2020-12;"Portugal";"Eolien en mer";
2021-01;"Portugal";"Eolien en mer";
2021-02;"Portugal";"Eolien en mer";
2021-03;"Portugal";"Eolien en mer";
2021-04;"Portugal";"Eolien en mer";
2021-05;"Portugal";"Eolien en mer";
2021-06;"Portugal";"Eolien en mer";
2021-07;"Portugal";"Eolien en mer";
2021-08;"Portugal";"Eolien en mer";
2021-09;"Portugal";"Eolien en mer";
2021-10;"Portugal";"Eolien en mer";
2021-11;"Portugal";"Eolien en mer";
2021-12;"Portugal";"Eolien en mer";
2022-01;"Portugal";"Eolien en mer";
2022-02;"Portugal";"Eolien en mer";
2022-03;"Portugal";"Eolien en mer";
2022-04;"Portugal";"Eolien en mer";
2022-05;"Portugal";"Eolien en mer";
2022-06;"Portugal";"Eolien en mer";
2022-07;"Portugal";"Eolien en mer";
2022-08;"Portugal";"Eolien en mer";
2022-09;"Portugal";"Eolien en mer";
2022-10;"Portugal";"Eolien en mer";
2022-11;"Portugal";"Eolien en mer";
2022-12;"Portugal";"Eolien en mer";
2023-01;"Portugal";"Eolien en mer";
2023-02;"Portugal";"Eolien en mer";
2023-03;"Portugal";"Eolien en mer";
2023-04;"Portugal";"Eolien en mer";
2023-05;"Portugal";"Eolien en mer";
2023-06;"Portugal";"Eolien en mer";
2023-07;"Portugal";"Eolien en mer";
2023-08;"Portugal";"Eolien en mer";
2023-09;"Portugal";"Eolien en mer";
2023-10;"Portugal";"Eolien en mer";
2023-11;"Portugal";"Eolien en mer";
2023-12;"Portugal";"Eolien en mer";
2024-01;"Portugal";"Eolien en mer";
2024-02;"Portugal";"Eolien en mer";
2024-03;"Portugal";"Eolien en mer";
2024-04;"Portugal";"Eolien en mer";
2024-05;"Portugal";"Eolien en mer";
2024-06;"Portugal";"Eolien en mer";
2024-07;"Portugal";"Eolien en mer";
2024-08;"Portugal";"Eolien en mer";
2024-09;"Portugal";"Eolien en mer";
2024-10;"Portugal";"Eolien en mer";
2024-11;"Portugal";"Eolien en mer";
2024-12;"Portugal";"Eolien en mer";
2025-01;"Portugal";"Eolien en mer";
2025-02;"Portugal";"Eolien en mer";
2025-03;"Portugal";"Eolien en mer";
2025-04;"Portugal";"Eolien en mer";
2025-05;"Portugal";"Eolien en mer";
2025-06;"Portugal";"Eolien en mer";
2025-07;"Portugal";"Eolien en mer";
2025-08;"Portugal";"Eolien en mer";
2025-09;"Portugal";"Eolien en mer";
2025-10;"Portugal";"Eolien en mer";
2025-11;"Portugal";"Eolien en mer";
2016-01;"Portugal";"Solaire";
2016-02;"Portugal";"Solaire";
2016-03;"Portugal";"Solaire";
2016-04;"Portugal";"Solaire";
2016-05;"Portugal";"Solaire";
2016-06;"Portugal";"Solaire";
2016-07;"Portugal";"Solaire";
2016-08;"Portugal";"Solaire";
2016-09;"Portugal";"Solaire";
2016-10;"Portugal";"Solaire";
2016-11;"Portugal";"Solaire";
2016-12;"Portugal";"Solaire";
2017-01;"Portugal";"Solaire";
2017-02;"Portugal";"Solaire";
2017-03;"Portugal";"Solaire";
2017-04;"Portugal";"Solaire";
2017-05;"Portugal";"Solaire";
2017-06;"Portugal";"Solaire";
2017-07;"Portugal";"Solaire";
2017-08;"Portugal";"Solaire";
2017-09;"Portugal";"Solaire";
2017-10;"Portugal";"Solaire";
2017-11;"Portugal";"Solaire";
2017-12;"Portugal";"Solaire";
2018-01;"Portugal";"Solaire";
2018-02;"Portugal";"Solaire";
2018-03;"Portugal";"Solaire";
2018-04;"Portugal";"Solaire";
2018-05;"Portugal";"Solaire";
2018-06;"Portugal";"Solaire";
2018-07;"Portugal";"Solaire";
2018-08;"Portugal";"Solaire";
2018-09;"Portugal";"Solaire";
2018-10;"Portugal";"Solaire";
2018-11;"Portugal";"Solaire";
2018-12;"Portugal";"Solaire";
2019-01;"Portugal";"Solaire";
2019-02;"Portugal";"Solaire";
2019-03;"Portugal";"Solaire";
2019-04;"Portugal";"Solaire";
2019-05;"Portugal";"Solaire";
2019-06;"Portugal";"Solaire";
2019-07;"Portugal";"Solaire";
2019-08;"Portugal";"Solaire";
2019-09;"Portugal";"Solaire";
2019-10;"Portugal";"Solaire";
2019-11;"Portugal";"Solaire";
2019-12;"Portugal";"Solaire";
2020-01;"Portugal";"Solaire";
2020-02;"Portugal";"Solaire";
2020-03;"Portugal";"Solaire";
2020-04;"Portugal";"Solaire";
2020-05;"Portugal";"Solaire";
2020-06;"Portugal";"Solaire";
2020-07;"Portugal";"Solaire";
2020-08;"Portugal";"Solaire";
2020-09;"Portugal";"Solaire";
2020-10;"Portugal";"Solaire";
2020-11;"Portugal";"Solaire";
2020-12;"Portugal";"Solaire";
2021-01;"Portugal";"Solaire";
2021-02;"Portugal";"Solaire";
2021-03;"Portugal";"Solaire";
2021-04;"Portugal";"Solaire";
2021-05;"Portugal";"Solaire";
2021-06;"Portugal";"Solaire";
2021-07;"Portugal";"Solaire";
2021-08;"Portugal";"Solaire";
2021-09;"Portugal";"Solaire";
2021-10;"Portugal";"Solaire";
2021-11;"Portugal";"Solaire";
2021-12;"Portugal";"Solaire";
2022-01;"Portugal";"Solaire";
2022-02;"Portugal";"Solaire";
2022-03;"Portugal";"Solaire";
2022-04;"Portugal";"Solaire";
2022-05;"Portugal";"Solaire";
2022-06;"Portugal";"Solaire";
2022-07;"Portugal";"Solaire";
2022-08;"Portugal";"Solaire";
2022-09;"Portugal";"Solaire";
2022-10;"Portugal";"Solaire";
2022-11;"Portugal";"Solaire";
2022-12;"Portugal";"Solaire";
2023-01;"Portugal";"Solaire";
2023-02;"Portugal";"Solaire";
2023-03;"Portugal";"Solaire";
2023-04;"Portugal";"Solaire";
2023-05;"Portugal";"Solaire";
2023-06;"Portugal";"Solaire";
2023-07;"Portugal";"Solaire";
2023-08;"Portugal";"Solaire";
2023-09;"Portugal";"Solaire";
2023-10;"Portugal";"Solaire";
2023-11;"Portugal";"Solaire";
2023-12;"Portugal";"Solaire";
2024-01;"Portugal";"Solaire";
2024-02;"Portugal";"Solaire";
2024-03;"Portugal";"Solaire";
2024-04;"Portugal";"Solaire";
2024-05;"Portugal";"Solaire";
2024-06;"Portugal";"Solaire";
2024-07;"Portugal";"Solaire";
2024-08;"Portugal";"Solaire";
2024-09;"Portugal";"Solaire";
2024-10;"Portugal";"Solaire";
2024-11;"Portugal";"Solaire";
2024-12;"Portugal";"Solaire";
2025-01;"Portugal";"Solaire";
2025-02;"Portugal";"Solaire";
2025-03;"Portugal";"Solaire";
2025-04;"Portugal";"Solaire";
2025-05;"Portugal";"Solaire";
